DATAFLOW,LAST UPDATE,freq,indic_is,unit,ind_type,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2015,0.33,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2016,0.38,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2017,0.50,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2018,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2019,0.18,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2020,0.09,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2021,0.18,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2022,0.20,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2023,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Belgium,2024,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2006,6.03,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2007,4.79,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2008,6.97,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2009,3.17,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2010,2.42,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2011,2.73,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2012,1.87,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2013,2.14,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2014,2.03,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2015,1.53,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2016,1.07,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2017,0.77,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2018,0.71,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2019,0.56,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2020,2.34,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2021,1.29,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2022,0.84,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2023,2.45,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Bulgaria,2024,3.40,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Switzerland,2014,0.30,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Switzerland,2017,0,b,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Switzerland,2019,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Switzerland,2021,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Switzerland,2023,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2005,5.03,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2006,5.61,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2007,5.83,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2008,6.25,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2009,3.87,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2010,1.16,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2011,0.66,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2012,0.90,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2013,0.20,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2014,0.34,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2015,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2016,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2017,0.40,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2018,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2019,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2020,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2021,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2022,0.72,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2023,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Cyprus,2024,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2005,5.32,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2006,4.46,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2007,3.81,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2008,3.23,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2009,2.23,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2010,2.43,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2011,0.58,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2012,0.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2013,0.65,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2014,0.26,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2015,0.27,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2016,0.65,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2017,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2018,0.30,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2019,0.20,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2020,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2021,0.17,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2022,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2023,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Czechia,2024,0,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2005,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2006,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2007,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2008,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2009,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2010,,u,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2011,0.52,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2012,0.33,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2013,0.34,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2014,0.44,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2015,0.54,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2016,0.47,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2017,0.41,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2018,0.51,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2019,0.06,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2020,0.47,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2021,0.40,b,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2022,0.83,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2023,0.67,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Germany,2024,0.68,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Denmark,2005,3.64,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Denmark,2006,2.07,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Denmark,2007,2.04,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Denmark,2008,0.49,,
ESTAT:ISOC_CI_IFP_IU(1.0),17/12/24 11:00:00,Annual,Last internet use: between 3 and 12 months ago,Percentage of individuals,"Individuals, 16 to 24 years old",Denmark,2009,0.58,,
